aqi,temperature,humidity,pm2_5,pm10,timestamp,dataSource,_id,location,__v,location.latitude,location.longitude
89,31.4,51.5,30,31,2026-03-18 06:53:34.831000+00:00,real,,,,,
89,31.4,51.1,30,31,2026-03-18 06:53:39.951000+00:00,real,,,,,
89,31.4,51.1,30,31,2026-03-18 06:53:45.270000+00:00,real,,,,,
89,31.4,50.3,30,31,2026-03-18 06:53:49.783000+00:00,real,,,,,
89,31.4,50.6,30,31,2026-03-18 06:53:54.906000+00:00,real,,,,,
89,31.4,50.9,30,31,2026-03-18 06:54:00.047000+00:00,real,,,,,
89,31.4,50.7,30,31,2026-03-18 06:54:05.194000+00:00,real,,,,,
89,31.4,50.6,30,31,2026-03-18 06:54:09.851000+00:00,real,,,,,
91,31.4,50.1,31,33,2026-03-18 06:54:14.765000+00:00,real,,,,,
91,31.4,50.0,31,33,2026-03-18 06:54:19.951000+00:00,real,,,,,
91,31.4,49.3,31,33,2026-03-18 06:54:24.810000+00:00,real,,,,,
91,31.4,49.7,31,33,2026-03-18 06:54:29.923000+00:00,real,,,,,
91,31.3,51.0,31,33,2026-03-18 06:54:34.837000+00:00,real,,,,,
91,31.3,50.8,31,33,2026-03-18 06:54:40.171000+00:00,real,,,,,
91,31.3,49.7,31,33,2026-03-18 06:54:44.872000+00:00,real,,,,,
91,31.3,49.4,31,33,2026-03-18 06:54:49.789000+00:00,real,,,,,
91,31.3,50.1,31,33,2026-03-18 06:54:55.165000+00:00,real,,,,,
91,31.3,50.6,31,33,2026-03-18 06:54:59.932000+00:00,real,,,,,
91,31.3,49.9,31,33,2026-03-18 06:55:04.945000+00:00,real,,,,,
91,31.3,50.1,31,33,2026-03-18 06:55:09.853000+00:00,real,,,,,
91,31.3,50.7,31,33,2026-03-18 06:55:15.040000+00:00,real,,,,,
91,31.3,50.3,31,33,2026-03-18 06:55:19.897000+00:00,real,,,,,
91,31.3,50.6,31,33,2026-03-18 06:55:24.928000+00:00,real,,,,,
91,31.2,50.6,31,33,2026-03-18 06:55:29.934000+00:00,real,,,,,
91,31.2,51.0,31,33,2026-03-18 06:55:35.028000+00:00,real,,,,,
91,31.2,50.4,31,33,2026-03-18 06:55:39.755000+00:00,real,,,,,
91,31.2,50.2,31,33,2026-03-18 06:55:44.880000+00:00,real,,,,,
91,31.1,49.9,31,33,2026-03-18 06:55:50.107000+00:00,real,,,,,
91,31.1,49.9,31,33,2026-03-18 06:55:55.144000+00:00,real,,,,,
97,31.1,49.3,34,35,2026-03-18 06:55:59.825000+00:00,real,,,,,
95,31.2,49.2,33,34,2026-03-18 06:56:05.146000+00:00,real,,,,,
95,31.1,49.8,33,34,2026-03-18 06:56:10.062000+00:00,real,,,,,
95,31.1,50.7,33,33,2026-03-18 06:56:14.781000+00:00,real,,,,,
95,31.1,51.3,33,33,2026-03-18 06:56:25.056000+00:00,real,,,,,
95,31.1,51.3,33,33,2026-03-18 06:56:30.295000+00:00,real,,,,,
95,31.1,50.6,33,33,2026-03-18 06:56:34.838000+00:00,real,,,,,
95,31.1,50.0,33,33,2026-03-18 06:56:40.008000+00:00,real,,,,,
95,31.1,49.5,33,33,2026-03-18 06:56:45.083000+00:00,real,,,,,
95,31.1,48.8,33,33,2026-03-18 06:56:50.004000+00:00,real,,,,,
95,31.1,48.1,33,33,2026-03-18 06:56:54.937000+00:00,real,,,,,
95,31.1,47.5,33,33,2026-03-18 06:56:59.829000+00:00,real,,,,,
95,31.1,47.9,33,33,2026-03-18 06:57:05.176000+00:00,real,,,,,
95,31.1,48.4,33,33,2026-03-18 06:57:09.895000+00:00,real,,,,,
95,31.1,49.0,33,33,2026-03-18 06:57:14.786000+00:00,real,,,,,
95,31.1,48.9,33,33,2026-03-18 06:57:20.014000+00:00,real,,,,,
95,31.0,48.8,33,33,2026-03-18 06:57:25.017000+00:00,real,,,,,
95,31.0,48.1,33,33,2026-03-18 06:57:29.975000+00:00,real,,,,,
95,31.0,47.8,33,33,2026-03-18 06:57:34.851000+00:00,real,,,,,
95,31.0,48.3,33,33,2026-03-18 06:57:39.981000+00:00,real,,,,,
95,31.0,49.0,33,33,2026-03-18 06:57:44.962000+00:00,real,,,,,
95,31.0,49.4,33,33,2026-03-18 06:57:50.012000+00:00,real,,,,,
95,31.0,50.0,33,33,2026-03-18 06:57:54.919000+00:00,real,,,,,
95,31.0,50.5,33,33,2026-03-18 06:58:00.052000+00:00,real,,,,,
95,31.0,51.2,33,33,2026-03-18 06:58:04.765000+00:00,real,,,,,
95,31.0,51.0,33,33,2026-03-18 06:58:10.209000+00:00,real,,,,,
95,31.0,50.7,33,33,2026-03-18 06:58:15.694000+00:00,real,,,,,
95,31.0,49.2,33,33,2026-03-18 06:58:20.116000+00:00,real,,,,,
95,31.1,48.9,33,33,2026-03-18 06:58:25.026000+00:00,real,,,,,
95,31.1,49.0,33,33,2026-03-18 06:58:30.186000+00:00,real,,,,,
97,31.1,49.5,34,34,2026-03-18 06:58:35.149000+00:00,real,,,,,
95,31.1,49.6,33,33,2026-03-18 06:58:42.649000+00:00,real,,,,,
95,31.0,49.7,33,33,2026-03-18 06:59:22.203000+00:00,real,,,,,
95,31.2,48.3,33,33,2026-03-18 06:59:27.325000+00:00,real,,,,,
95,31.2,49.1,33,33,2026-03-18 06:59:32.446000+00:00,real,,,,,
95,31.2,49.0,33,33,2026-03-18 06:59:37.613000+00:00,real,,,,,
95,31.2,48.2,33,33,2026-03-18 06:59:42.232000+00:00,real,,,,,
95,31.3,48.1,33,33,2026-03-18 06:59:47.150000+00:00,real,,,,,
95,31.3,47.4,33,33,2026-03-18 06:59:52.533000+00:00,real,,,,,
95,31.3,47.0,33,33,2026-03-18 06:59:57.184000+00:00,real,,,,,
95,31.3,47.7,33,33,2026-03-18 07:00:02.316000+00:00,real,,,,,
95,31.2,47.7,33,33,2026-03-18 07:00:07.440000+00:00,real,,,,,
95,31.3,47.5,33,33,2026-03-18 07:00:12.349000+00:00,real,,,,,
95,31.3,46.9,33,33,2026-03-18 07:00:17.267000+00:00,real,,,,,
95,31.3,47.2,33,33,2026-03-18 07:00:22.170000+00:00,real,,,,,
95,31.2,47.5,33,33,2026-03-18 07:00:27.315000+00:00,real,,,,,
95,31.3,47.8,33,33,2026-03-18 07:00:32.478000+00:00,real,,,,,
95,31.2,46.9,33,33,2026-03-18 07:00:37.374000+00:00,real,,,,,
95,31.2,46.2,33,33,2026-03-18 07:00:42.306000+00:00,real,,,,,
95,31.3,46.2,33,33,2026-03-18 07:00:47.365000+00:00,real,,,,,
95,31.3,46.8,33,33,2026-03-18 07:00:52.284000+00:00,real,,,,,
95,31.2,46.2,33,33,2026-03-18 07:00:57.276000+00:00,real,,,,,
95,31.3,44.2,33,33,2026-03-18 07:01:02.542000+00:00,real,,,,,
95,31.3,46.6,33,33,2026-03-18 07:01:07.549000+00:00,real,,,,,
95,31.3,46.9,33,33,2026-03-18 07:01:12.138000+00:00,real,,,,,
95,31.3,46.5,33,33,2026-03-18 07:01:17.280000+00:00,real,,,,,
95,31.3,46.8,33,33,2026-03-18 07:01:22.216000+00:00,real,,,,,
95,31.3,46.9,33,33,2026-03-18 07:01:27.320000+00:00,real,,,,,
95,31.3,46.7,33,33,2026-03-18 07:01:32.332000+00:00,real,,,,,
95,31.3,47.1,33,33,2026-03-18 07:01:37.261000+00:00,real,,,,,
95,31.3,47.3,33,33,2026-03-18 07:01:42.309000+00:00,real,,,,,
95,31.3,46.7,33,33,2026-03-18 07:01:47.429000+00:00,real,,,,,
95,31.3,46.9,33,33,2026-03-18 07:01:52.295000+00:00,real,,,,,
95,31.3,45.3,33,33,2026-03-18 07:01:57.191000+00:00,real,,,,,
95,31.4,47.0,33,33,2026-03-18 07:02:02.412000+00:00,real,,,,,
95,31.4,46.1,33,33,2026-03-18 07:02:07.244000+00:00,real,,,,,
95,31.4,45.6,33,33,2026-03-18 07:02:12.394000+00:00,real,,,,,
95,31.4,45.6,33,33,2026-03-18 07:02:17.588000+00:00,real,,,,,
95,31.4,45.8,33,33,2026-03-18 07:02:22.253000+00:00,real,,,,,
95,31.4,45.9,33,33,2026-03-18 07:02:27.500000+00:00,real,,,,,
95,31.4,45.8,33,33,2026-03-18 07:02:32.248000+00:00,real,,,,,
95,31.4,45.3,33,33,2026-03-18 07:02:37.422000+00:00,real,,,,,
95,31.4,44.5,33,33,2026-03-18 07:02:42.268000+00:00,real,,,,,
95,31.4,45.6,33,33,2026-03-18 07:02:47.237000+00:00,real,,,,,
95,31.5,46.0,33,33,2026-03-18 07:02:52.309000+00:00,real,,,,,
95,31.5,46.4,33,33,2026-03-18 07:02:57.410000+00:00,real,,,,,
95,31.5,45.9,33,33,2026-03-18 07:03:02.335000+00:00,real,,,,,
95,31.5,45.5,33,33,2026-03-18 07:03:07.238000+00:00,real,,,,,
95,31.6,46.0,33,33,2026-03-18 07:03:12.373000+00:00,real,,,,,
95,31.5,47.2,33,33,2026-03-18 07:03:17.341000+00:00,real,,,,,
95,31.5,47.5,33,33,2026-03-18 07:03:22.397000+00:00,real,,,,,
95,31.5,46.5,33,33,2026-03-18 07:03:27.335000+00:00,real,,,,,
95,31.5,45.1,33,33,2026-03-18 07:03:32.289000+00:00,real,,,,,
95,31.5,45.0,33,33,2026-03-18 07:03:37.436000+00:00,real,,,,,
95,31.5,46.0,33,33,2026-03-18 07:03:42.255000+00:00,real,,,,,
95,31.5,47.1,33,33,2026-03-18 07:03:47.171000+00:00,real,,,,,
95,31.4,45.8,33,33,2026-03-18 07:03:52.531000+00:00,real,,,,,
95,31.4,46.0,33,33,2026-03-18 07:03:57.267000+00:00,real,,,,,
95,31.4,46.6,33,33,2026-03-18 07:04:02.129000+00:00,real,,,,,
95,31.4,46.2,33,33,2026-03-18 07:04:07.445000+00:00,real,,,,,
95,31.4,46.4,33,33,2026-03-18 07:04:12.354000+00:00,real,,,,,
95,31.4,46.1,33,33,2026-03-18 07:04:17.280000+00:00,real,,,,,
95,31.4,46.9,33,33,2026-03-18 07:04:22.211000+00:00,real,,,,,
95,31.4,45.2,33,33,2026-03-18 07:04:27.801000+00:00,real,,,,,
95,31.5,45.5,33,33,2026-03-18 07:04:32.259000+00:00,real,,,,,
95,31.6,45.5,33,33,2026-03-18 07:04:37.145000+00:00,real,,,,,
95,31.7,44.5,33,33,2026-03-18 07:04:42.277000+00:00,real,,,,,
95,31.7,44.0,33,33,2026-03-18 07:04:47.186000+00:00,real,,,,,
93,31.7,44.0,32,32,2026-03-18 07:04:52.387000+00:00,real,,,,,
93,31.7,44.5,32,32,2026-03-18 07:04:57.448000+00:00,real,,,,,
93,31.7,44.7,32,32,2026-03-18 07:05:02.130000+00:00,real,,,,,
93,31.7,43.4,32,32,2026-03-18 07:05:07.311000+00:00,real,,,,,
93,31.7,44.9,32,32,2026-03-18 07:05:12.213000+00:00,real,,,,,
93,31.7,44.4,32,32,2026-03-18 07:05:17.284000+00:00,real,,,,,
93,31.7,44.6,32,32,2026-03-18 07:05:23.011000+00:00,real,,,,,
93,31.8,44.8,32,32,2026-03-18 07:05:27.248000+00:00,real,,,,,
93,31.8,44.3,32,32,2026-03-18 07:05:32.249000+00:00,real,,,,,
93,31.7,43.9,32,32,2026-03-18 07:05:37.255000+00:00,real,,,,,
93,31.8,44.0,32,32,2026-03-18 07:05:42.730000+00:00,real,,,,,
93,31.8,44.0,32,32,2026-03-18 07:05:48.143000+00:00,real,,,,,
93,31.7,44.0,32,32,2026-03-18 07:05:52.411000+00:00,real,,,,,
93,31.7,44.4,32,32,2026-03-18 07:05:57.219000+00:00,real,,,,,
93,31.7,44.8,32,32,2026-03-18 07:06:02.556000+00:00,real,,,,,
93,31.7,44.3,32,32,2026-03-18 07:06:07.297000+00:00,real,,,,,
93,31.8,43.7,32,32,2026-03-18 07:06:12.172000+00:00,real,,,,,
93,31.9,44.2,32,32,2026-03-18 07:06:17.494000+00:00,real,,,,,
93,31.9,43.9,32,32,2026-03-18 07:06:22.403000+00:00,real,,,,,
93,32.0,43.5,32,32,2026-03-18 07:06:27.356000+00:00,real,,,,,
93,31.9,43.5,32,32,2026-03-18 07:06:32.436000+00:00,real,,,,,
93,31.9,43.5,32,32,2026-03-18 07:06:37.246000+00:00,real,,,,,
93,31.9,43.6,32,32,2026-03-18 07:06:42.287000+00:00,real,,,,,
87,31.9,43.5,29,30,2026-03-18 07:06:47.189000+00:00,real,,,,,
87,31.9,43.8,29,30,2026-03-18 07:06:52.507000+00:00,real,,,,,
87,31.9,43.8,29,30,2026-03-18 07:06:57.398000+00:00,real,,,,,
87,31.9,44.0,29,30,2026-03-18 07:07:02.269000+00:00,real,,,,,
87,31.9,44.0,29,30,2026-03-18 07:07:07.267000+00:00,real,,,,,
87,31.9,43.8,29,30,2026-03-18 07:07:12.218000+00:00,real,,,,,
87,31.9,43.8,29,30,2026-03-18 07:07:17.542000+00:00,real,,,,,
87,31.9,43.9,29,30,2026-03-18 07:07:22.225000+00:00,real,,,,,
87,31.9,43.9,29,30,2026-03-18 07:07:28.147000+00:00,real,,,,,
87,31.9,43.8,29,30,2026-03-18 07:07:33.119000+00:00,real,,,,,
87,31.9,44.3,29,30,2026-03-18 07:07:38.192000+00:00,real,,,,,
87,31.9,44.4,29,30,2026-03-18 07:07:43.437000+00:00,real,,,,,
87,31.8,44.3,29,30,2026-03-18 07:07:48.019000+00:00,real,,,,,
87,31.8,44.4,29,30,2026-03-18 07:09:30.086000+00:00,real,,,,,
87,31.6,44.8,29,30,2026-03-18 07:09:40.007000+00:00,real,,,,,
87,31.5,44.9,29,30,2026-03-18 07:09:40.437000+00:00,real,,,,,
87,31.5,44.9,29,30,2026-03-18 07:09:41.902000+00:00,real,,,,,
87,31.5,44.9,29,30,2026-03-18 07:09:41.952000+00:00,real,,,,,
87,31.5,44.9,29,30,2026-03-18 07:09:41.984000+00:00,real,,,,,
87,31.4,44.4,29,30,2026-03-18 07:09:43.100000+00:00,real,,,,,
87,31.4,44.6,29,30,2026-03-18 07:09:48.046000+00:00,real,,,,,
87,31.4,44.8,29,30,2026-03-18 07:09:52.414000+00:00,real,,,,,
87,31.4,44.8,29,30,2026-03-18 07:09:57.291000+00:00,real,,,,,
87,31.4,44.3,29,30,2026-03-18 07:10:02.155000+00:00,real,,,,,
87,31.4,44.5,29,30,2026-03-18 07:10:07.281000+00:00,real,,,,,
87,31.3,44.5,29,30,2026-03-18 07:10:12.848000+00:00,real,,,,,
87,31.3,44.8,29,30,2026-03-18 07:10:17.264000+00:00,real,,,,,
87,31.4,45.3,29,30,2026-03-18 07:10:22.224000+00:00,real,,,,,
87,31.3,45.6,29,30,2026-03-18 07:10:27.328000+00:00,real,,,,,
87,31.3,45.6,29,30,2026-03-18 07:10:32.418000+00:00,real,,,,,
87,31.3,45.0,29,30,2026-03-18 07:10:37.171000+00:00,real,,,,,
87,31.3,45.2,29,30,2026-03-18 07:10:43.315000+00:00,real,,,,,
82,31.3,46.3,27,28,2026-03-18 07:10:47.431000+00:00,real,,,,,
82,31.3,46.3,27,28,2026-03-18 07:10:52.326000+00:00,real,,,,,
82,31.3,45.8,27,28,2026-03-18 07:10:57.454000+00:00,real,,,,,
82,31.2,45.9,27,28,2026-03-18 07:11:02.186000+00:00,real,,,,,
82,31.2,46.3,27,28,2026-03-18 07:11:07.354000+00:00,real,,,,,
82,31.2,46.3,27,28,2026-03-18 07:11:12.189000+00:00,real,,,,,
82,31.2,45.6,27,28,2026-03-18 07:11:17.516000+00:00,real,,,,,
82,31.1,46.6,27,28,2026-03-18 07:11:22.431000+00:00,real,,,,,
82,31.0,47.1,27,28,2026-03-18 07:11:27.552000+00:00,real,,,,,
82,30.9,46.6,27,28,2026-03-18 07:11:32.265000+00:00,real,,,,,
82,30.8,44.7,27,28,2026-03-18 07:11:37.182000+00:00,real,,,,,
82,30.9,43.7,27,28,2026-03-18 07:11:42.512000+00:00,real,,,,,
82,30.9,43.8,27,28,2026-03-18 07:11:47.214000+00:00,real,,,,,
82,30.9,44.0,27,28,2026-03-18 07:11:52.134000+00:00,real,,,,,
82,31.0,44.2,27,28,2026-03-18 07:11:57.335000+00:00,real,,,,,
82,31.0,44.5,27,28,2026-03-18 07:12:02.813000+00:00,real,,,,,
82,31.0,45.6,27,28,2026-03-18 07:12:07.294000+00:00,real,,,,,
82,31.0,45.8,27,28,2026-03-18 07:12:12.399000+00:00,real,,,,,
82,31.0,46.3,27,28,2026-03-18 07:12:17.419000+00:00,real,,,,,
82,31.1,45.6,27,28,2026-03-18 07:12:22.252000+00:00,real,,,,,
82,31.1,44.9,27,28,2026-03-18 07:12:27.250000+00:00,real,,,,,
82,31.1,44.5,27,28,2026-03-18 07:12:32.671000+00:00,real,,,,,
87,31.1,44.5,29,33,2026-03-18 07:12:37.373000+00:00,real,,,,,
87,31.1,44.2,29,32,2026-03-18 07:12:43.030000+00:00,real,,,,,
87,31.1,45.1,29,32,2026-03-18 07:12:48.254000+00:00,real,,,,,
87,31.1,45.2,29,32,2026-03-18 07:12:53.410000+00:00,real,,,,,
87,31.0,44.9,29,32,2026-03-18 07:12:58.074000+00:00,real,,,,,
87,31.0,44.2,29,32,2026-03-18 07:13:03.191000+00:00,real,,,,,
87,31.0,43.2,29,32,2026-03-18 07:13:08.326000+00:00,real,,,,,
87,31.0,43.1,29,32,2026-03-18 07:13:13.478000+00:00,real,,,,,
87,31.4,47.0,29,32,2026-03-18 07:13:18.179000+00:00,real,,,,,
87,31.6,47.9,29,32,2026-03-18 07:13:23.064000+00:00,real,,,,,
87,31.5,45.0,29,32,2026-03-18 07:13:30.505000+00:00,real,,,,,
87,31.4,44.0,29,32,2026-03-18 07:13:33.897000+00:00,real,,,,,
87,31.3,42.4,29,32,2026-03-18 07:13:40.415000+00:00,real,,,,,
87,31.3,44.3,29,32,2026-03-18 07:14:40.063000+00:00,real,,,,,
87,31.3,43.0,29,32,2026-03-18 07:15:40.279000+00:00,real,,,,,
87,31.4,46.8,29,32,2026-03-18 07:16:40.158000+00:00,real,,,,,
87,31.6,43.4,29,32,2026-03-18 07:17:40.082000+00:00,real,,,,,
87,31.8,43.5,29,32,2026-03-18 07:18:21.662000+00:00,real,,,,,
87,31.8,43.5,29,32,2026-03-18 07:18:22.262000+00:00,real,,,,,
87,32.0,42.8,29,32,2026-03-18 07:18:27.467000+00:00,real,,,,,
87,32.0,43.3,29,32,2026-03-18 07:18:33.161000+00:00,real,,,,,
87,32.0,44.0,29,32,2026-03-18 07:18:38.035000+00:00,real,,,,,
87,32.0,44.7,29,32,2026-03-18 07:18:43.189000+00:00,real,,,,,
87,31.9,44.1,29,32,2026-03-18 07:18:48.576000+00:00,real,,,,,
87,31.9,44.3,29,32,2026-03-18 07:18:53.193000+00:00,real,,,,,
87,31.9,46.6,29,32,2026-03-18 07:18:58.110000+00:00,real,,,,,
87,31.9,44.2,29,32,2026-03-18 07:19:03.025000+00:00,real,,,,,
87,31.9,43.7,29,32,2026-03-18 07:19:08.175000+00:00,real,,,,,
87,31.9,43.7,29,32,2026-03-18 07:19:13.152000+00:00,real,,,,,
87,32.0,43.8,29,32,2026-03-18 07:19:18.221000+00:00,real,,,,,
87,32.0,43.1,29,32,2026-03-18 07:19:23.090000+00:00,real,,,,,
89,32.0,42.4,30,30,2026-03-18 07:19:28.235000+00:00,real,,,,,
87,31.9,41.7,29,29,2026-03-18 07:19:40.124000+00:00,real,,,,,
87,31.9,41.7,29,29,2026-03-18 07:20:11.235000+00:00,real,,,,,
87,31.9,41.7,29,29,2026-03-18 07:20:12.228000+00:00,real,,,,,
87,32.4,42.9,29,29,2026-03-18 07:20:17.612000+00:00,real,,,,,
87,32.6,43.7,29,29,2026-03-18 07:20:22.483000+00:00,real,,,,,
87,33.5,44.1,29,29,2026-03-18 07:20:27.218000+00:00,real,,,,,
87,34.1,44.5,29,29,2026-03-18 07:20:32.564000+00:00,real,,,,,
87,34.5,45.0,29,29,2026-03-18 07:20:38.072000+00:00,real,,,,,
87,35.0,44.3,29,29,2026-03-18 07:20:43.191000+00:00,real,,,,,
91,34.8,42.4,31,31,2026-03-18 07:20:48.103000+00:00,real,,,,,
91,34.9,41.5,31,32,2026-03-18 07:20:53.438000+00:00,real,,,,,
93,34.9,40.8,32,33,2026-03-18 07:20:58.128000+00:00,real,,,,,
93,34.5,40.0,32,33,2026-03-18 07:21:03.060000+00:00,real,,,,,
93,34.5,39.9,32,33,2026-03-18 07:21:08.151000+00:00,real,,,,,
93,34.2,39.7,32,33,2026-03-18 07:21:13.102000+00:00,real,,,,,
93,34.3,40.1,32,33,2026-03-18 07:21:18.200000+00:00,real,,,,,
93,34.2,39.9,32,33,2026-03-18 07:21:23.108000+00:00,real,,,,,
80,34.2,40.0,26,28,2026-03-18 07:21:28.027000+00:00,real,,,,,
80,34.4,40.6,26,28,2026-03-18 07:21:40.100000+00:00,real,,,,,
80,34.7,41.6,26,28,2026-03-18 07:21:57.536000+00:00,real,,,,,
80,34.9,39.7,26,28,2026-03-18 07:22:02.240000+00:00,real,,,,,
80,35.0,39.9,26,28,2026-03-18 07:22:07.159000+00:00,real,,,,,
80,35.0,39.3,26,28,2026-03-18 07:22:12.258000+00:00,real,,,,,
80,34.8,39.3,26,28,2026-03-18 07:22:18.195000+00:00,real,,,,,
80,34.6,39.2,26,28,2026-03-18 07:22:23.140000+00:00,real,,,,,
80,34.5,39.1,26,28,2026-03-18 07:22:28.041000+00:00,real,,,,,
80,34.5,39.1,26,28,2026-03-18 07:22:33.367000+00:00,real,,,,,
80,34.2,39.2,26,28,2026-03-18 07:22:38.081000+00:00,real,,,,,
80,34.0,39.4,26,28,2026-03-18 07:22:43.500000+00:00,real,,,,,
80,34.0,39.6,26,28,2026-03-18 07:22:48.103000+00:00,real,,,,,
80,33.8,39.9,26,28,2026-03-18 07:22:53.307000+00:00,real,,,,,
80,33.7,40.3,26,28,2026-03-18 07:22:58.138000+00:00,real,,,,,
80,33.6,40.5,26,28,2026-03-18 07:23:03.098000+00:00,real,,,,,
80,33.6,40.6,26,28,2026-03-18 07:23:08.411000+00:00,real,,,,,
80,33.5,42.2,26,28,2026-03-18 07:23:13.108000+00:00,real,,,,,
80,33.3,42.0,26,28,2026-03-18 07:23:40.154000+00:00,real,,,,,
80,32.8,46.9,26,28,2026-03-18 07:24:40.122000+00:00,real,,,,,
80,32.5,48.2,26,28,2026-03-18 07:25:38.810000+00:00,real,,,,,
80,32.2,49.2,26,28,2026-03-18 07:25:42.169000+00:00,real,,,,,
80,32.1,49.1,26,28,2026-03-18 07:25:47.290000+00:00,real,,,,,
142,32.1,49.1,52,60,2026-03-18 07:25:52.203000+00:00,real,,,,,
139,32.1,49.2,51,58,2026-03-18 07:25:57.118000+00:00,real,,,,,
132,32.1,49.2,48,55,2026-03-18 07:26:02.234000+00:00,real,,,,,
132,32.1,49.2,48,55,2026-03-18 07:26:07.166000+00:00,real,,,,,
132,32.1,49.2,48,55,2026-03-18 07:26:12.270000+00:00,real,,,,,
132,32.0,49.1,48,55,2026-03-18 07:26:17.184000+00:00,real,,,,,
132,32.0,49.2,48,55,2026-03-18 07:26:22.306000+00:00,real,,,,,
132,32.0,49.3,48,55,2026-03-18 07:26:27.220000+00:00,real,,,,,
132,31.9,50.0,48,55,2026-03-18 07:26:32.148000+00:00,real,,,,,
132,31.9,50.0,48,55,2026-03-18 07:26:37.278000+00:00,real,,,,,
132,31.8,49.8,48,55,2026-03-18 07:26:42.171000+00:00,real,,,,,
132,31.8,49.6,48,55,2026-03-18 07:26:47.319000+00:00,real,,,,,
132,31.8,49.5,48,55,2026-03-18 07:26:52.231000+00:00,real,,,,,
132,31.8,49.5,48,55,2026-03-18 07:26:57.347000+00:00,real,,,,,
132,31.8,49.6,48,55,2026-03-18 07:27:02.289000+00:00,real,,,,,
132,31.8,49.6,48,55,2026-03-18 07:27:07.168000+00:00,real,,,,,
132,31.8,49.6,48,55,2026-03-18 07:27:07.218000+00:00,real,,,,,
132,31.8,49.6,48,55,2026-03-18 07:27:08.385000+00:00,real,,,,,
132,31.8,49.7,48,55,2026-03-18 07:27:10.038000+00:00,real,,,,,
132,31.8,49.7,48,55,2026-03-18 07:27:10.849000+00:00,real,,,,,
132,31.8,49.7,48,55,2026-03-18 07:27:11.249000+00:00,real,,,,,
132,31.8,49.7,48,55,2026-03-18 07:27:11.660000+00:00,real,,,,,
132,31.7,49.6,48,55,2026-03-18 07:27:12.127000+00:00,real,,,,,
132,31.7,49.6,48,55,2026-03-18 07:27:12.162000+00:00,real,,,,,
132,31.7,49.6,48,55,2026-03-18 07:27:12.696000+00:00,real,,,,,
132,31.7,49.6,48,55,2026-03-18 07:27:13.097000+00:00,real,,,,,
132,31.7,49.6,48,55,2026-03-18 07:27:13.506000+00:00,real,,,,,
132,31.7,49.6,48,55,2026-03-18 07:27:13.918000+00:00,real,,,,,
132,31.7,49.6,48,55,2026-03-18 07:27:14.326000+00:00,real,,,,,
82,31.8,50.0,27,28,2026-03-18 07:27:17.196000+00:00,real,,,,,
82,31.7,49.8,27,28,2026-03-18 07:27:22.315000+00:00,real,,,,,
82,31.7,49.8,27,28,2026-03-18 07:27:24.256000+00:00,real,,,,,
82,31.7,48.5,27,28,2026-03-18 07:27:27.259000+00:00,real,,,,,
82,31.7,50.0,27,28,2026-03-18 07:27:32.178000+00:00,real,,,,,
82,31.7,49.9,27,28,2026-03-18 07:27:36.240000+00:00,real,,,,,
82,31.7,49.9,27,28,2026-03-18 07:27:37.257000+00:00,real,,,,,
82,31.7,49.9,27,28,2026-03-18 07:27:42.237000+00:00,real,,,,,
82,31.6,49.9,27,28,2026-03-18 07:27:47.293000+00:00,real,,,,,
82,31.6,49.9,27,28,2026-03-18 07:27:52.208000+00:00,real,,,,,
82,31.6,50.0,27,28,2026-03-18 07:27:57.126000+00:00,real,,,,,
82,31.6,50.0,27,28,2026-03-18 07:28:02.254000+00:00,real,,,,,
82,31.5,50.0,27,28,2026-03-18 07:28:07.164000+00:00,real,,,,,
82,31.5,50.0,27,28,2026-03-18 07:28:12.332000+00:00,real,,,,,
82,31.5,50.0,27,28,2026-03-18 07:28:17.251000+00:00,real,,,,,
82,31.5,50.0,27,28,2026-03-18 07:28:22.112000+00:00,real,,,,,
82,31.5,50.1,27,28,2026-03-18 07:28:27.235000+00:00,real,,,,,
82,31.5,50.1,27,28,2026-03-18 07:28:32.142000+00:00,real,,,,,
82,31.5,50.1,27,28,2026-03-18 07:28:37.268000+00:00,real,,,,,
82,31.4,50.0,27,28,2026-03-18 07:28:42.182000+00:00,real,,,,,
82,31.4,50.0,27,28,2026-03-18 07:28:47.308000+00:00,real,,,,,
82,31.4,50.0,27,28,2026-03-18 07:28:52.217000+00:00,real,,,,,
82,31.4,50.1,27,28,2026-03-18 07:28:57.339000+00:00,real,,,,,
82,31.4,50.1,27,28,2026-03-18 07:29:02.383000+00:00,real,,,,,
82,31.4,50.1,27,28,2026-03-18 07:29:07.169000+00:00,real,,,,,
82,31.4,50.1,27,28,2026-03-18 07:29:12.287000+00:00,real,,,,,
82,31.4,50.1,27,28,2026-03-18 07:29:17.204000+00:00,real,,,,,
82,31.4,49.8,27,28,2026-03-18 07:29:27.278000+00:00,real,,,,,
82,31.4,50.1,27,28,2026-03-18 07:29:32.361000+00:00,real,,,,,
82,31.4,48.7,27,28,2026-03-18 07:29:37.477000+00:00,real,,,,,
82,31.4,50.0,27,28,2026-03-18 07:29:42.185000+00:00,real,,,,,
82,31.3,50.0,27,28,2026-03-18 07:29:47.310000+00:00,real,,,,,
82,31.3,50.0,27,28,2026-03-18 07:29:52.418000+00:00,real,,,,,
82,31.4,50.1,27,28,2026-03-18 07:29:57.348000+00:00,real,,,,,
82,31.4,50.2,27,28,2026-03-18 07:30:02.256000+00:00,real,,,,,
